district,postal_code,breed,dog_size,dog_count
19,1190,Bayrischer Gebirgsschweisshund / Bracke,medium,1
19,1190,Beagle,medium,32
19,1190,Beagle / American Foxhound,large,1
19,1190,Beagle / Border Collie,medium,1
19,1190,Beagle / Deutscher Schäferhund,large,1
19,1190,Beagle / Fox Terrier drahthaar,medium,1
19,1190,Beagle / Grand Basset griffon vendeen,medium,1
19,1190,Beagle / Jack Russell Terrier,medium,2
19,1190,Beagle / Labrador Retriever,large,1
19,1190,Beagle / Mischling,medium,10
19,1190,Beagle / Västgötaspets,medium,1
19,1190,Bearded Collie,medium,5
19,1190,Bearded Collie / Mischling,medium,1
19,1190,Bedlington Terrier / Mischling,medium,1
19,1190,Belgischer Schäferhund,large,1
19,1190,Belgischer Schäferhund / Mischling,large,5
19,1190,Belgischer Schäferhund / Russisch-Europäischer Laika,large,1
19,1190,Belgischer Schäferhund / Tervueren,large,1
19,1190,Berger Blanc Suisse,large,17
19,1190,Berger de Beauce (Beauceron),large,1
19,1190,Berger de Brie (Briard),large,3
19,1190,Berger de Picardie (Berger Picard) / Mischling,medium,1
19,1190,Berger des Pyrenees a face rase,medium,1
19,1190,Berger des Pyrenees a face rase / Mischling,medium,1
19,1190,Berner Sennenhund,large,7
19,1190,Berner Sennenhund / Brandlbracke,large,1
19,1190,Berner Sennenhund / Grosspudel Apricot,large,1
19,1190,Berner Sennenhund / Grosspudel Braun,large,1
19,1190,Berner Sennenhund / Mehrfarben Grosspudel schwarz weiss,large,1
19,1190,Berner Sennenhund / Mehrfarben Kleinpudel schwarz weiss,large,1
19,1190,Berner Sennenhund / Mehrfarbenpudel schwarz-loh,large,1
19,1190,Berner Sennenhund / Mischling,large,1
19,1190,Berner Sennenhund / Pudelpointer,large,1
19,1190,Berner Sennenhund / Siberian Husky,large,1
19,1190,Bichon frise,small,14
19,1190,Bichon frise / Havaneser,small,3
19,1190,Bichon frise / Mischling,small,3
19,1190,Bichon frise / Toypudel Weiss,medium,1
19,1190,Bichon/Yorkie / Havaneser,small,1
19,1190,Biewer Terrier / Yorkshire Terrier,small,2
19,1190,Bologneser,small,1
19,1190,Bolonka Zwetna,small,11
19,1190,Border Collie,medium,38
19,1190,Border Collie / Australian Shepherd,medium,2
19,1190,Border Collie / Berger de Beauce (Beauceron),large,1
19,1190,Border Collie / Collie Langhaar (Rough),medium,1
19,1190,Border Collie / Deutscher Schäferhund,large,3
19,1190,Border Collie / English Cocker Spaniel mehrfärbig,medium,1
19,1190,Border Collie / English Pointer,medium,1
19,1190,Border Collie / Eurasier,medium,1
19,1190,Border Collie / Fox Terrier drahthaar,medium,1
19,1190,Border Collie / Kaukasischer Ovtcharka,large,1
19,1190,Border Collie / Kleiner Münsterländer,medium,2
19,1190,Border Collie / Labrador Retriever,large,1
19,1190,Border Collie / Mischling,medium,9
19,1190,Border Collie / Mittelspitz Braun/Schwarz,medium,1
19,1190,Border Collie / Mittelspitz Weiss,medium,1
19,1190,Border Collie / Podenco Canario,medium,1
19,1190,Border Collie / Shetland Sheepdog,medium,1
19,1190,Border Collie / Siberian Husky,large,1
19,1190,Border Collie / Tornjak,large,1
19,1190,Border Terrier,medium,4
19,1190,Border Terrier / Malteser,medium,1
19,1190,Border Terrier / Mischling,medium,1
19,1190,Boston Terrier,medium,2
19,1190,Bracco Italiano,large,1
19,1190,Bracke,medium,3
19,1190,Bracke / Dackel,medium,1
19,1190,Bracke / Mischling,medium,2
19,1190,Brandlbracke,medium,1
19,1190,Brandlbracke / Mischling,medium,1
19,1190,Brandlbracke / Pinscher,medium,1
19,1190,Brandlbracke / Rhodesian Ridgeback,large,1
19,1190,Braque francais - Type Pyrenees (Petite) / Bracco Italiano,large,1
19,1190,Bull Terrier (Standard) / Dalmatiner,medium,1
19,1190,Bulldog,medium,8
19,1190,Bulldog / Mischling,medium,1
19,1190,Cairn Terrier,small,1
19,1190,Cairn Terrier / Jack Russell Terrier,medium,1
19,1190,Cairn Terrier / Zwergschnauzer pfeffer-salz,medium,1
19,1190,Canaan Dog,medium,1
19,1190,Cane Corso Italiano,large,4
19,1190,Cao da Serra de Aires / Deutscher Schäferhund,large,1
19,1190,Cao de Agua Portugues (Portug. Wasserhund),large,9
19,1190,Cavalier King Charles Spaniel,small,13
19,1190,Cavalier King Charles Spaniel / Kleinpudel Apricot,medium,2
19,1190,Cavalier King Charles Spaniel / Pudel,medium,4
19,1190,Cavalier King Charles Spaniel / Zwergpudel Apricot,medium,1
19,1190,Cavalier King Charles Spaniel / Zwergpudel Braun,medium,1
19,1190,Chihuahua Kurzhaar,small,68
19,1190,Chihuahua Kurzhaar / Belgischer Schäferhund,large,1
19,1190,Chihuahua Kurzhaar / Border Collie,medium,1
19,1190,Chihuahua Kurzhaar / Französische Bulldogge,medium,1
19,1190,Chihuahua Kurzhaar / Kurzhaar Dachshund Kaninchen,small,1
19,1190,Chihuahua Kurzhaar / Mischling,small,14
19,1190,Chihuahua Kurzhaar / Papillon,small,1
19,1190,Chihuahua Kurzhaar / Pinscher,medium,1
19,1190,Chihuahua Kurzhaar / Spitz,medium,1
19,1190,Chihuahua Langhaar,small,42
19,1190,Chihuahua Langhaar / Mischling,small,6
19,1190,Chihuahua Langhaar / Shetland Sheepdog,medium,1
19,1190,Chihuahua Langhaar / Yorkshire Terrier,small,1
19,1190,Chihuahua Langhaar / Zwergspitz (Pomeranian),medium,1
19,1190,Chinese Crested Dog hairless,small,2
19,1190,Chinese Crested Dog powderpuff,small,10
19,1190,Chow-Chow,large,2
19,1190,Ciobanesc Romanesc Carpatin,large,1
19,1190,Ciobanesc Romanesc de Bucovina / Cane Corso Italiano,large,1
19,1190,Clumber Spaniel,medium,1
19,1190,Coban Köpegi (Anatolischer Hirtenhund),large,1
19,1190,Coban Köpegi (Anatolischer Hirtenhund) / Mischling,large,1
19,1190,Cockerpoo,medium,4
19,1190,Cockerpoo / Mischling,medium,1
19,1190,Collie Kurzhaar (Smooth),medium,1
19,1190,Collie Kurzhaar (Smooth) / Mischling,medium,2
19,1190,Collie Kurzhaar (Smooth) / Siberian Husky,large,1
19,1190,Collie Langhaar (Rough),medium,7
19,1190,Collie Langhaar (Rough) / Deutscher Schäferhund,large,1
19,1190,Collie Langhaar (Rough) / Mischling,medium,4
19,1190,Coton de Tulear,small,5
19,1190,Curly-Coated Retriever,large,1
19,1190,Dackel,small,30
19,1190,Dackel / Beagle,medium,1
19,1190,Dackel / Chihuahua Kurzhaar,small,2
19,1190,Dackel / English Cocker Spaniel mehrfärbig,medium,1
19,1190,Dackel / Havaneser,small,1
19,1190,Dackel / Mischling,small,20
19,1190,Dackel / Rauhhaar Dachshund Zwerg,small,1
19,1190,Dalmatiner,medium,10
19,1190,Dalmatiner / English Setter,medium,1
19,1190,Dalmatiner / Jack Russell Terrier,medium,1
19,1190,Dalmatiner / Samojede,large,1
19,1190,Deutsch Drahthaar,medium,5
19,1190,Deutsch Kurzhaar,medium,4
19,1190,Deutsch Kurzhaar / Deutscher Jagdterrier,medium,1
19,1190,Deutsch Kurzhaar / Kleinpudel Braun,medium,1
19,1190,Deutsch Kurzhaar / Labrador Retriever,large,1
19,1190,Deutsch Langhaar,medium,1
19,1190,Deutsch Langhaar / Labrador Retriever,large,1
19,1190,Deutsch Langhaar / Mischling,medium,1
19,1190,Deutsche Bracke / Mischling,medium,1
19,1190,Deutsche Dogge blau,large,4
19,1190,Deutsche Dogge gefleckt,large,1
19,1190,Deutsche Dogge gestromt,large,1
19,1190,Deutscher Boxer gelb,large,5
19,1190,Deutscher Boxer gelb / Beagle,large,1
19,1190,Deutscher Boxer gestromt,large,1
19,1190,Deutscher Jagdterrier,medium,2
19,1190,Deutscher Jagdterrier / Mischling,medium,2
19,1190,Deutscher Jagdterrier / Rauhhaar Dachshund Normal,medium,1
19,1190,Deutscher Pinscher,medium,1
19,1190,Deutscher Pinscher / Deutscher Schäferhund,large,1
19,1190,Deutscher Pinscher / Labrador Retriever,large,1
19,1190,Deutscher Pinscher / Mischling,medium,2
19,1190,Deutscher Schäferhund,large,25
19,1190,Deutscher Schäferhund / Belgischer Schäferhund,large,3
19,1190,Deutscher Schäferhund / Berner Sennenhund,large,1
19,1190,Deutscher Schäferhund / Black and Tan Coonhound,large,1
19,1190,Deutscher Schäferhund / Collie Langhaar (Rough),large,2
19,1190,Deutscher Schäferhund / Golden Retriever,large,1
19,1190,Deutscher Schäferhund / Labrador Retriever,large,1
19,1190,Deutscher Schäferhund / Magyar Vizsla Kurzhaar,large,1
19,1190,Deutscher Schäferhund / Malinois,large,1
19,1190,Deutscher Schäferhund / Mischling,large,16
19,1190,Deutscher Schäferhund / Pinscher,large,1
19,1190,Deutscher Schäferhund / Shetland Sheepdog,large,1
19,1190,Deutscher Schäferhund / Siberian Husky,large,1
19,1190,Deutscher Schäferhund / Tiroler Bracke,large,1
19,1190,Deutscher Schäferhund / Whippet,large,1
19,1190,Deutscher Schäferhund / Zwergpinscher,large,1
19,1190,Deutscher Schäferhund / Österreichischer Pinscher,large,1
19,1190,Deutscher Schäferhund Langstockhaar,large,2
19,1190,Deutscher Schäferhund Langstockhaar / Labrador Retriever,large,1
19,1190,Deutscher Schäferhund Langstockhaar / Mischling,large,1
19,1190,Deutscher Spitz,medium,6
19,1190,Deutscher Spitz / Kleinspitz Braun/Schwarz,medium,1
19,1190,Deutscher Spitz / Mischling,medium,2
19,1190,Dobermann braun-rot,large,4
19,1190,Dobermann schwarz-rot,large,1
19,1190,Dog de Bordeaux (Bordeauxdogge),large,1
19,1190,Elo,medium,3
19,1190,English Cocker Spaniel einfärbig,medium,12
19,1190,English Cocker Spaniel einfärbig / Grosspudel Apricot,large,1
19,1190,English Cocker Spaniel einfärbig / Grosspudel Weiss,large,1
19,1190,English Cocker Spaniel einfärbig / Irish Red Setter,medium,1
19,1190,English Cocker Spaniel einfärbig / Kleinpudel Apricot,medium,1
19,1190,English Cocker Spaniel einfärbig / Kleinpudel Rot,medium,1
19,1190,English Cocker Spaniel einfärbig / Lagotto romagnolo,medium,1
19,1190,English Cocker Spaniel einfärbig / Mehrfarben Kleinpudel sch,medium,1
19,1190,English Cocker Spaniel einfärbig / Mischling,medium,1
19,1190,English Cocker Spaniel einfärbig / Zwergpudel Apricot,medium,2
19,1190,English Cocker Spaniel einfärbig / Zwergpudel Braun,medium,1
19,1190,English Cocker Spaniel mehrfärbig,medium,16
19,1190,English Cocker Spaniel mehrfärbig / Kleinpudel Apricot,medium,1
19,1190,English Cocker Spaniel mehrfärbig / Mischling,medium,4
19,1190,English Cocker Spaniel mehrfärbig / Pudel,medium,2
19,1190,English Pointer,medium,4
19,1190,English Pointer / Beagle,medium,1
19,1190,English Pointer / Mischling,medium,3
19,1190,English Setter,medium,5
19,1190,English Setter / Border Collie,medium,1
19,1190,English Setter / Schweizerische Laufhunde,large,1
19,1190,English Springer Spaniel,medium,8
19,1190,English Toy Terrier,small,1
19,1190,Entlebucher Sennenhund,medium,2
19,1190,Entlebucher Sennenhund / Mischling,medium,1
19,1190,Epagneul breton,medium,6
19,1190,Epagneul breton / Mischling,medium,4
19,1190,Epagneul picard,medium,1
19,1190,Erdelyi Kopo / Dackel,medium,1
19,1190,Eurasier,medium,5
19,1190,Eurasier / Chow-Chow,large,1
19,1190,Field Spaniel,medium,2
19,1190,Field Spaniel / Mischling,medium,1
19,1190,Fila Brasileiro,large,1
19,1190,Flat-Coated Retriever,large,13
19,1190,Flat-Coated Retriever / Golden Retriever,large,1
19,1190,Fox Terrier drahthaar,medium,6
19,1190,Fox Terrier drahthaar / Mischling,medium,1
19,1190,Fox Terrier glatthaar,medium,4
19,1190,Fox Terrier glatthaar / Border Collie,medium,1
19,1190,Fox Terrier glatthaar / Jack Russell Terrier,medium,1
19,1190,Fox Terrier glatthaar / Labrador Retriever,large,1
19,1190,Fox Terrier glatthaar / Mischling,medium,1
19,1190,Französische Bulldogge,medium,47
19,1190,Französische Bulldogge / Beagle,medium,1
19,1190,Französische Bulldogge / Miniatur Bull Terrier,medium,1
19,1190,Französische Bulldogge / Mischling,medium,2
19,1190,Galgo Espanol,medium,7
19,1190,Galgo Espanol / Deutscher Schäferhund,large,1
19,1190,Golden Retriever,large,82
19,1190,Golden Retriever / Australian Terrier,large,1
19,1190,Golden Retriever / Basset Hound,large,1
19,1190,Golden Retriever / Clumber Spaniel,large,1
19,1190,Golden Retriever / Dackel,large,1
19,1190,Golden Retriever / Deutscher Schäferhund,large,1
19,1190,Golden Retriever / Grosspudel Apricot,large,3
19,1190,Golden Retriever / Grosspudel Weiss,large,2
19,1190,Golden Retriever / Irish Red Setter,large,1
19,1190,Golden Retriever / Kleiner Münsterländer,large,1
19,1190,Golden Retriever / Kleinpudel Apricot,large,2
